Date,pm2.5 (µg/m³),pm10 (µg/m³),Temperature (°C),Humidity (%),Wind_Speed (km/h),AQI,SO2 (µg/m³),CO (mg/m³),O3 (µg/m³),NO2 (µg/m³),PM2.5 (µg/m³),PM10 (µg/m³)
2020-12-09,23.699423968423147,36.98047062742282,19.227294285252636,68.25622689712134,15,43.46456008494613,10.68832800489314,0.931322014250073,16.994586376370115,19.157385084690606,49.662322589294334,99.99497709189345
2020-12-10,27.568770988643987,38.97933566313469,33.86871483791821,77.25637924483749,11,25.66016338960947,11.345567090663458,0.9337707241968836,20.996013110554706,17.27744248012164,43.84779638311307,85.50192049089529
2020-12-11,38.73043130243542,25.742001863006053,24.233862383884198,54.11989243973503,19,95.45188434945356,9.773551023900703,0.7841300030233697,20.105985407461006,18.182735014222107,41.05446172843529,87.32688801411201
2020-12-12,32.98875004757708,40.365002508106826,17.138415862705227,62.85587402390122,14,82.20764000001299,10.663818182929727,0.6743968611598086,17.690961109600444,15.492910156684015,38.80122611625879,83.93970074804969
2020-12-13,20.53805942155033,59.25258113128685,27.6423610290799,72.7709073398975,7,96.36825405993332,10.30360382635006,0.6443509801692424,18.24255218656371,18.387486311524054,39.372663713836666,81.14756047421167
2020-12-14,36.49714195182938,50.837439603605176,26.279183347704677,46.90036571197345,8,71.63135129951937,10.655333125390182,0.6523717804435916,19.029511373488567,19.54329162009342,40.96173906735741,100.08183098516501
2020-12-15,43.67213007499267,34.63406725435474,30.93401536742208,55.83136220441064,14,95.53969852940008,10.728799360021469,0.7730140598736747,20.205825367748552,20.03700261458688,48.470062357823295,92.63214193160098
2020-12-16,32.03460990738786,35.09411092648733,22.146612687170386,63.7061892612629,9,76.41915331041562,10.903851863099833,0.7268813447676516,21.673772599894292,19.652271556103315,41.18779363020577,90.07192039909718
2020-12-17,20.708676017579748,41.35094548544828,16.347835527167813,71.34085022102846,11,77.94847636787779,11.106107832460536,0.8187854646870322,21.532177930636635,17.181665592584924,36.25063361373471,89.04404553464045
2020-12-18,31.68666540355308,25.29790926974243,23.394686629145625,69.55378291633757,13,35.27852004416175,9.281966971165028,0.8923387692212703,19.2773771655992,18.962420320567038,33.4732663712133,92.78872360243531
2020-12-19,42.35158146110543,53.33095615198553,32.500750745953056,56.72687510665944,12,44.50859190673933,10.473168786343594,0.8006566813725932,17.911023497782175,14.241467633441053,34.054391117745055,116.09899045168503
2020-12-20,29.56581284415947,33.613363849099855,29.2249549356934,69.57998101332903,17,97.6939654502311,9.81238960353066,0.6541916474568399,19.35003591596051,18.288380899788073,38.286471396630944,85.58448474449541
2020-12-21,27.930675409395445,50.79534427788835,34.02255897263406,69.41550169360399,5,69.03106814097052,11.011859301307299,0.689360231691898,17.751197221229482,17.200872170096357,45.00741666640822,99.43639498408199
2020-12-22,44.95431826373107,41.52751101176421,31.180138789362854,63.73801557210039,19,46.40639067002829,10.246161092552505,0.7969512955727109,18.685861060935842,17.036579499330628,48.467157615665826,70.99604428904831
2020-12-23,29.34023887817051,30.39186589537508,25.767145737708823,77.45848343946113,7,51.1183281852833,11.208811691956148,0.6882296835092286,20.117872718067503,17.73955946692905,44.006046357213094,101.40354208500686
2020-12-24,34.32850049266243,47.21871839606888,18.77783710695569,57.83823097818599,7,94.7558760396698,10.465211665182427,0.714177422621926,17.71869683797446,14.85057915137129,39.82166600341655,99.73561749515787
2020-12-25,42.34429691034002,28.5946287218628,22.863068304441228,60.998575926141086,8,58.42864066539165,11.116588676976123,0.6637969714953753,20.827187517630065,19.54824158966318,40.77571019346034,92.29584840058394
2020-12-26,46.325448626598224,33.88499956612485,32.55262263117084,61.729803854939846,18,46.03472761702956,10.330709796176498,0.6863285316162779,16.780357096675296,17.758462456619583,45.943515089431436,106.22651684341645
2020-12-27,30.464292141759444,39.1313271465955,21.734037117607343,76.7592153434286,10,70.8070281453787,11.333080755425335,0.58370241147212,20.07140279275578,21.031255973464575,34.98183270413792,100.21246788492758
2020-12-28,49.69065402497239,45.06598680859531,30.593550350755542,49.43688860809552,8,55.5768134068629,10.137614500350386,0.5300257012623163,17.233451496418922,18.93754953032267,32.80113090021099,88.22068790795163
2020-12-29,25.99301049383649,41.18632817577733,20.465243269312563,50.10748533827806,17,30.59174027134824,12.546111190731045,0.7703488215334263,20.920049836397247,18.87557971224816,37.26967478744322,81.04403197038181
2020-12-30,23.944463805258017,54.23053387428094,29.945541628066856,56.43672290500581,10,25.41227674382961,9.111249088680008,0.817761389746761,19.287059161758098,18.699848290638514,47.08374002753285,95.16251050578938
2020-12-31,26.09836440678801,54.4123711531332,22.153716590851445,59.58840786502255,7,61.3241587339824,10.86035095241632,0.5814745755382897,21.68721042268741,16.664595462757006,40.72913784724084,89.96591786413097
2021-01-01,49.72129076413475,29.02897757072265,20.264573292677916,64.42382622015762,14,49.95628285797135,9.656829855203311,0.8018901880306932,22.227930273489385,21.006069744126076,46.16402602501553,89.88223854814228
2021-01-02,34.85974156236853,33.71911740924856,33.3158632382169,46.348782965696216,9,78.91229111845033,10.671755804159723,0.6684078911841633,16.05260398574238,18.51584866196671,43.65032074361969,84.67619723252288
2021-01-03,44.9785753542014,46.585900128809584,20.039026554620545,67.31087558238727,12,65.77364761470005,11.510232574021725,0.7924683846527089,21.435951855705756,18.779178513198527,41.16579529682372,112.21431338260264
2021-01-04,38.09317104226568,31.02533086583486,23.57910356182385,69.8460207479174,16,56.191224170073085,8.920320136984337,0.9014310041124122,18.082703071434498,23.622609467371554,31.201322755610658,84.58129867984431
2021-01-05,47.82458619147226,38.94498423949197,17.80168334497674,64.97738905071682,16,92.66869245448288,10.407718509767655,0.6771166061679569,17.786067262188848,20.863079052702368,40.50415906731623,103.8854191941863
2021-01-06,22.85269371394458,33.99746330679784,25.73474454989509,58.4119270535555,8,99.17979184097396,10.687430754415571,0.9416258222573577,17.14417223539945,20.921128945564654,32.736481334232074,102.67778696122049
2021-01-07,30.086801282678497,58.69711481287697,21.783550510345428,54.16634843054178,16,59.940692075877806,8.871891443975908,0.7568476522861622,18.49366166130472,15.925275795329295,39.60865305002087,90.07131854182545
2021-01-08,20.600462186595887,45.8527763827981,15.491934215710629,73.39659450276446,12,85.2061641625425,10.2963193093926,0.4268863354752278,16.651718039735155,19.31540086366485,42.93936583520881,88.42330588256058
2021-01-09,47.18706475791341,39.75663550353145,18.92349161655185,75.36043269571726,12,67.9271368074645,9.669935373952029,0.7814420901694269,18.315302472531943,16.985402463984546,39.333621204613536,80.1147877756779
2021-01-10,49.54255212238381,54.12124056802785,17.328875915959504,57.50040814431142,16,27.12670840236694,9.749270747180365,0.7980298723620847,20.522213435576898,19.272564229304887,39.89295359936036,88.42454005636635
2021-01-11,39.20928570896947,26.79483407572877,15.93794865643189,68.22046135361445,14,82.06135870759405,10.137596608538987,0.6176400180975685,18.984648446916882,18.019442704014413,39.12850082821414,82.36953174873996
2021-01-12,25.013822742750563,35.74512332186223,34.30914460407905,45.08322961480391,5,30.283597796463404,10.765930111001715,0.6709918134798925,17.199971205592227,20.71449170057471,36.486727860526926,90.01228930674503
2021-01-13,24.37659125680113,31.370992838604693,33.10670019211959,65.62122051045696,16,78.5776337713697,9.891211629477977,0.7673322879942236,22.24258405567369,16.582247819680916,39.056210836592186,84.73127775690676
2021-01-14,38.307957282342855,37.61551365653685,16.3100722699154,77.91334523149504,16,54.6008969682097,11.18225706586976,0.8952844410464309,18.35873288271676,20.7309301899289,41.88847940299896,85.38765883474534
2021-01-15,47.76486257580903,27.669278356165627,32.13968677848361,76.59534758197358,13,63.80814143378001,10.429501263215139,0.8814237451160843,18.696387913264182,19.1451368667296,42.340485423342386,106.85685413600982
2021-01-16,30.375361559778185,34.52701873865787,27.29370073428629,46.89611267968704,6,97.53869552085511,8.442047546724925,0.5471609284805599,19.235760650345973,21.14895793811455,33.29629163925291,101.38470139432657
2021-01-17,39.18006784928616,59.060325807036826,31.8588432234454,64.0823279139081,14,97.66215523727064,12.188373465362645,0.6281676544414275,22.489570202716056,22.934683133252747,38.6861726042505,92.74623645264883
2021-01-18,44.78807695558628,47.25335250778329,21.225266707438017,58.44992487174248,8,77.14645391316208,9.550962457124218,0.887503606919036,18.587725561870517,17.39830285085294,40.415997142730866,103.4067208074547
2021-01-19,30.366367437807742,48.232177971096775,31.99881376354288,59.78805388496495,18,59.71451012459729,11.502788085502289,0.8001570457180373,17.15426086949936,21.102132672471622,45.94604760357385,103.23073461229231
2021-01-20,49.01803245180745,59.61925347043435,25.418325098334908,59.84418850460277,12,35.9639517842903,11.945103056517922,0.7836145849671781,19.52844666675125,19.22958805121803,43.99473474243228,82.86355937980684
2021-01-21,27.402253269881555,46.346185420886655,24.658163236024325,71.72986959450034,6,28.361629370854544,10.258739175234393,0.7802774983348065,19.635379695732883,17.809433159304398,49.1103252767092,95.74641004915938
2021-01-22,23.444317848618493,38.23362591883317,15.212614257418512,78.79141433023102,11,78.14483388312651,10.583260498051288,0.782413779100082,21.14858728112208,18.332830987769185,48.92449796472373,93.79383794009625
2021-01-23,49.492725458817205,28.329021065749146,29.851604446193683,43.93404125648602,5,88.61870356118882,10.338263741346418,0.7631547481609096,20.190367101814996,22.38861617293886,33.410915763016696,92.0293126989631
2021-01-24,22.64378629902016,41.02536122766082,24.94008181786688,50.64816389736978,14,98.41081041801284,9.77481451999837,0.7130399190256996,17.333213758036447,16.548298940380022,37.33932879916251,89.63021298824184
2021-01-25,33.89931263847116,45.36303803415692,28.844126269878704,57.44827627642197,17,54.85029311817366,11.59118985200881,0.6207817386398616,18.945568413126296,21.766686708982192,40.18221757805848,82.29916876227539
2021-01-26,35.45733466087875,37.7221690097,31.822494981100423,60.040367645611234,10,82.81537323299895,9.403583053671353,0.7521452585552509,20.21446467633073,19.31162336765633,44.013476032147636,80.89974649780447
2021-01-27,28.96599817845833,46.368668117120805,19.497287937873445,67.03854306508751,5,90.83291942525209,9.918639672466695,0.6078946506979086,22.265904116939648,19.283350260500402,43.76313772671585,105.17799605569253
2021-01-28,47.6499133810496,28.37889478515228,28.36522744461865,45.67815135627552,15,54.24606129534537,11.033645882702462,0.7165067119442059,20.15064079688018,17.70831195698086,37.39494532933666,97.6814864198232
2021-01-29,45.110530598394575,51.426060362507066,29.272464473232297,63.26952312645192,16,93.06997299708355,10.657196255169971,0.5784137055745929,21.28492586081621,17.804969441507502,44.21548605324344,85.42769617353072
2021-01-30,48.69029201110556,45.188460542847125,29.795820899022047,58.70751942712344,18,57.4794397410278,9.721014083243505,0.7110450654776831,21.22654185555249,15.170024069980718,43.40379548892981,87.63952934675035
2021-01-31,26.774165600248157,30.230920768045124,28.25708110206457,66.66018225451913,7,86.67913555338494,10.568738051073847,0.7546019486422503,20.415033709182477,18.107135677504793,39.56314918128312,92.36646333336998
2021-02-01,25.922218562392366,57.0286794580898,25.773290244878517,54.058138150218326,17,63.74018815034432,9.517234315181451,1.0843701362396794,21.483490213601197,20.275092151960997,37.437356090127324,79.78589657909117
2021-02-02,25.80901617941428,29.033075362398844,23.298373952865607,78.58239139280741,5,54.62979563308826,9.630706981697937,0.6716986603960171,19.506311596934836,17.367196628726685,41.662964873273886,115.01368183074895
2021-02-03,26.29831404767954,43.8767816989201,33.97098890267869,65.58324428217992,15,94.10534731894872,11.196125262276624,0.6736304575807163,19.386478060653985,18.99636878682869,43.578977211108786,80.23609538318051
2021-02-04,45.3694846144098,34.75668265209478,27.374019543544463,79.37752682180357,18,70.73631331062793,7.320401971795986,0.7226598096267843,22.321025657328157,16.242280842850324,42.561758891525685,105.96325007299784
2021-02-05,24.637449266447536,25.232769697333836,34.387019970538034,41.614156680112735,17,36.44821063748437,11.063468440953246,0.80079359297875,18.914746093143727,24.279417212532593,43.92841404721316,98.25147852496373
2021-02-06,48.792370002771726,47.0711589125381,31.66182925493861,73.25954263507671,8,88.10979580104078,9.405135420349454,0.9881964666145171,21.833572558248655,19.830629118841973,41.665765573257794,99.27061776234784
2021-02-07,29.75037162177984,32.25248227226812,32.05545403380121,52.91817721559096,11,35.520061784817074,8.843283715437792,0.7729342598141735,21.00244833326454,16.150676619434556,34.706061451643365,100.14811060943242
2021-02-08,33.90130547308779,31.96367343712342,15.426568945861147,46.73319686831108,10,91.468926224859,12.002894204943503,0.8227165560481833,22.172744658038823,20.297596299605996,35.143837661122774,88.43870112732063
2021-02-09,24.81633261571828,35.11079604996114,26.21662624850116,48.140310832576205,15,62.35198359415366,11.015068019001333,0.7938555851741284,23.112294299203835,17.70851439853801,37.372886066287236,101.03468923198915
2021-02-10,31.292728549376776,35.519108448679006,19.43533448641327,73.30427886517693,16,99.01272914486496,10.16956969466452,0.6564741259767053,20.873046761654624,17.784940891904583,47.468256039786965,91.60172116433671
2021-02-11,29.21966103963651,51.04890611814068,18.975807882606745,44.4231541268103,12,55.07809131000573,9.373155896002771,0.8148332517593541,21.102847182931406,16.737591293897292,44.0810741785014,96.0899307058895
2021-02-12,26.919353431655484,55.11619639463846,15.510513512333464,76.45383806364077,14,27.32646301416932,9.203603134548882,0.7643613901846795,17.74814126665057,18.82042106382254,40.16400142073612,107.38519709070985
2021-02-13,32.61808945661994,58.19186423066464,22.838664764332687,41.60884967600363,17,52.60328284204945,11.425103295024424,0.6229979337386503,21.195576189270366,20.914351961742803,47.20476199120826,98.89931597405572
2021-02-14,41.59189111501031,27.973582972697024,29.701919920596403,79.0376623174031,10,97.69122536346067,9.93612538872064,0.7728172392354697,21.43170285532556,19.486340276987114,39.986552223836725,108.26078116099656
2021-02-15,29.55206128303731,27.49127125539152,32.53838550360133,60.032470127071626,11,86.07815659035725,10.748636965215947,0.8027405886971605,19.60404944073074,16.96775869820508,49.620066613976604,101.10635593394264
2021-02-16,32.114232318464666,30.10800838780542,29.009188634583133,70.41164170611114,17,73.81099866686023,9.667994358213374,0.7518509026665094,18.3502103033046,19.99122135364428,46.75028737688766,100.16803868227014
2021-02-17,33.63215424023411,33.98932031319493,33.05047922980998,44.81952638888596,17,99.63704510608936,10.189499016017582,0.7514544761033404,21.21596158929698,17.13839697023187,44.359376472802985,90.82211086797898
2021-02-18,22.070586718779097,28.7730483843423,15.578964840518513,62.650015344077005,7,33.04674843313436,9.299830346809324,0.6444030964601205,19.548476263188096,15.942381162288296,37.83447126157545,86.40398977723196
2021-02-19,27.434068933833213,50.48691455431423,21.94356260414109,40.42223848950422,12,54.34042617568908,10.97301310515442,0.5759097191917566,20.032355323766204,19.99073871569885,43.59079913591733,109.46099406216112
2021-02-20,30.493851655424685,49.12225593066293,17.40648131161414,67.19376426181321,10,37.80626613443426,10.317834842449624,0.806611607976268,14.896657296848698,16.34497735628309,47.793249943210604,98.49458935105908
2021-02-21,23.170466652283142,46.70646546565489,30.513664956071125,55.586945275368336,10,74.19889882698666,8.463309785279613,0.5383304521863577,16.08755709613643,19.818442234513675,34.196772402432586,90.92553637305778
2021-02-22,29.56793918943577,38.67914737050245,27.39973466535013,52.73788222386528,19,33.30673052294606,11.007856251088823,0.5911269811065276,20.026279330422902,20.598941552877317,45.52204117990583,91.2727980012169
2021-02-23,31.020270361841558,41.56621626057739,18.30153331501915,50.17204806489834,19,33.695662065193446,10.688959877449705,0.8799145661522161,23.11390726947237,17.74523056027876,41.02985779818569,84.40002968657355
2021-02-24,47.07110517906876,57.93877625146067,25.26077080249061,44.41017592232362,19,65.03399592654472,10.013329044660372,0.7522580848725167,24.120018902904437,15.471095670166907,42.17566267115289,81.1747772505349
2021-02-25,20.72378206814155,54.56694615124365,24.663986029036888,70.82495497898827,14,58.46732884905076,10.107526710359352,0.6677376452872938,19.731643808421232,16.25757280961335,45.28925471414297,87.3852007653346
2021-02-26,33.45865879912986,50.90840217534074,32.59536771007198,58.53447382242281,8,59.44451247881739,10.68828606217624,0.9063503726678395,22.15175946818727,18.95302647805177,30.39932211754364,107.923787827935
2021-02-27,27.950818491347057,58.2767295275689,27.42134079182705,70.33106017696888,19,54.72459363473955,9.819083425620367,0.921392834558694,19.652558789162814,18.09155587470864,46.506361591573544,106.27373379008235
2021-02-28,41.3378388535009,43.35185178497668,25.32284579422972,70.15485836662103,6,48.28390749954369,10.636227132643238,0.6701535346679883,18.737093921350795,21.75184356054377,44.657054414801244,110.12942268542886
2021-03-01,42.589868261973024,48.37450364397135,26.576975323453624,62.31032490953227,5,78.97854106228289,10.889758330677488,0.8061450761048252,23.61079564687466,19.338589328527092,46.42575384421416,85.87911716399937
2021-03-02,32.89498531552126,27.67459954667658,16.801245362386904,40.46982620372337,12,60.54825079652201,11.609914583571628,0.8930858487145267,21.321915118220193,21.054670014383923,39.349538910393285,95.3278325416031
2021-03-03,24.679074859819934,57.13434220442965,17.394639049589458,45.86422805367483,16,67.29284681062268,10.300318961942372,0.9121559579716977,20.171945775518015,21.28732953361389,38.57920842772127,86.00550986964873
2021-03-04,42.019034043168034,49.18805391959188,34.27797529913674,54.01748120968364,10,32.44594354826126,12.561275104093518,0.668233392213373,20.460981227875834,16.874084734142706,50.61033868370199,94.97704692649006
2021-03-05,43.12936379391841,30.87783266813477,25.26486217386872,40.1217882914439,14,31.935177080448,8.680159002648965,0.7037555092229815,19.41989455095263,16.43102092525305,42.26525864507704,64.79642195740507
2021-03-06,37.97233981026565,51.9039343968259,34.765944872074044,56.69586518787195,14,75.36159829634857,10.796218534753656,0.824566059116779,14.431512764731567,19.741219469688215,44.55668800686788,100.20269688377665
2021-03-07,40.53616757928816,46.71369929630641,24.56102489529634,73.57903236787236,17,31.88078297810896,10.960951538659339,0.7545940700440625,20.212966499950905,20.75067249590354,48.05038580407087,85.46750396920758
2021-03-08,44.32832971724384,53.46528652944622,22.707693068780447,59.14294773739985,7,62.59388862590709,10.71340265101575,0.6917839914489012,17.66594298378442,18.999359340840858,46.08592999686216,86.75596809964716
2021-03-09,47.4406205543549,45.26428677992119,34.95284342382456,50.542949142027126,11,30.909011008170243,9.68322913626287,0.8811569749911807,18.126086106419613,18.40382246407417,41.887714092894164,96.05947035765158
2021-03-10,32.43364802023408,33.369172939700256,24.381375747425096,70.52458170424991,19,99.4174946379554,10.8875262056388,0.7532071070683269,20.97376937330956,21.41297841909979,39.59352577814175,84.55710564036826
2021-03-11,26.78253121845304,32.18615972582146,15.166849930800453,40.91878270306584,17,31.22192443406712,9.515987575146276,0.7176914753486557,19.461772387286935,18.895172373990473,39.08434152462113,96.28597225416425
2021-03-12,45.83949018644877,56.79706055327665,17.818610701943566,68.27551803380848,5,46.28443184493091,9.38784489073247,0.7317381787270654,20.598238581255547,18.077098475027107,39.99672984547495,85.24612495936223
2021-03-13,42.60697129898959,52.70212918144884,28.224548098777216,64.5073866309415,8,26.344117398676875,10.539251442641758,0.7560305509400352,19.61248549136554,20.460363745529456,36.924962086527906,88.01519316682139
2021-03-14,20.089931512995136,35.15892619739233,28.33625647559849,72.59729163916344,19,68.25403612369475,9.759007308966641,0.6015970840456648,19.747569250460707,15.502435201401088,42.27164760954363,112.4573193994697
2021-03-15,48.19366052575791,54.99846136435451,17.79672450990796,42.94580310099688,16,30.02215749831761,11.463937355500278,0.5967645068758737,22.051508647551056,14.81201906716516,37.14568326510095,83.53762868983505
2021-03-16,26.587585430870288,48.73614588015167,20.82748373625847,72.93568552849106,9,37.69905345118407,11.90564973493625,0.7365081996518017,16.914583454338327,19.97902033041867,37.664703410413146,95.25718246868553
2021-03-17,29.42554034133761,42.60360149868456,34.741305712646344,49.58943705864787,16,35.57184439454198,10.71208555354326,0.8087378061708935,20.52492208776533,18.320765481049122,39.67339274571683,118.9305901961965
2021-03-18,35.460040485942834,37.17675037267975,27.651673228535625,48.48789356063264,19,38.132112587224526,9.44766567650498,0.7234811716885146,25.775210543633982,17.663790828936907,47.40904337909778,96.21005994842851
2021-03-19,23.03197031471768,58.332857098842894,21.677951626157963,53.38937623726588,7,30.604262830029636,10.753761523662547,0.7369025111034274,21.621438717773955,13.46228033148391,42.07281304992283,92.46312435910231
2021-03-20,20.228333532917205,25.32489978407364,23.35680936823617,69.71092060137074,18,51.064603219875,10.40351529835938,0.7164472583161383,20.773333815628895,18.380405755358343,44.26109186708196,94.72217104801797
2021-03-21,43.96486812181655,35.05142723859937,19.492371261256864,62.79532651983524,7,27.90065053514676,7.64231559658126,0.6794536456324017,22.636880764259637,16.889430284683236,35.72399119575445,83.96468015447593
2021-03-22,30.42038097270865,31.033104752339472,20.61024790898996,58.70053828946028,6,45.76459791898418,9.980854196347412,0.8889618828715238,23.272611324569176,18.258682682006718,43.8414439125586,104.22061836048947
2021-03-23,44.448014782288325,40.98041484585124,27.914034542069142,48.30401636093444,18,67.20605633801381,11.932842024932757,0.5962264480108213,21.763284242529647,20.496050810399833,35.95838415940675,111.01925772070162
2021-03-24,38.06879782486945,39.97786985508109,34.86425110395592,57.40226230872201,12,78.86114313488054,8.212090568558736,0.6608968621664169,15.165860390138704,22.053636513185825,42.35459276713431,87.2871218693968
2021-03-25,39.6555487785984,52.1919235008601,16.615231529587064,69.88408737840606,11,62.6282435990527,11.179422345204514,0.6895333734038852,25.773471802443048,19.021318288297888,39.860215774475854,89.51419229770504
2021-03-26,32.34715972653282,43.10961821102782,30.06810495179988,44.72844443020684,8,32.925129498622425,10.451782604833666,0.7168753586773517,21.378167029438213,18.19790184427701,45.96390390427265,90.3186326451132
2021-03-27,38.7257640793828,58.50591988708573,25.61756079383364,56.26063186384336,19,34.9451165821041,11.150762006680194,0.7917888940666306,17.757281262137358,18.36891205456161,33.90955818716297,96.86746992578348
2021-03-28,40.090774129491706,34.74498513506842,34.80677589725906,71.25115287954225,17,29.46173153639068,10.312472293146032,0.7443204242072797,17.737501009314418,21.06532897800143,45.83550461044589,85.25589250196879
2021-03-29,45.702023433225634,50.29363239552621,19.785317077256227,58.67346872337799,11,87.12645950103547,12.720652885511207,0.7097381812490255,21.374513625019905,15.88670623031572,45.57172861508537,90.21600840742563
2021-03-30,37.24061188611677,41.61318750141044,27.505459579734605,76.0657594717936,17,97.2893104172725,10.854650160022073,0.7143005764429188,21.08229638783044,18.448324530033915,37.4459909954841,105.96795200613334
2021-03-31,21.63729998589201,54.77655253229631,29.490805027579448,74.70315594012955,5,60.97672604314575,9.572676621252748,0.9698750298515595,18.815902362295972,19.82595313196937,31.43642912118409,74.9581737577013
2021-04-01,49.69399350869106,42.43352122793869,24.7138078040878,79.4747212874878,9,39.74773772805448,10.111725458269268,0.655819875220118,19.067892714235338,17.151893237763137,41.90386592078611,88.2438809233707
2021-04-02,28.70955824362642,50.92748110681911,15.534880582662772,77.03456421384631,14,34.26798173549878,9.870168824489651,0.7055652690454398,18.531924269872732,10.993063221929727,36.148853464326564,80.55431022499685
2021-04-03,23.664426781507075,32.05825619435707,16.024266707534032,46.10678919079229,9,32.90104072237803,9.799396057637153,0.6807318937210478,20.75556905671977,20.527778409199104,45.304498004189874,105.52318107521657
2021-04-04,31.65622086850663,31.114986750048363,24.19892574127585,66.54526312324982,17,43.08082265506236,11.03280878250184,0.9429419764169393,20.372025067604554,20.059517793342152,39.935374848764134,104.18085640560422
2021-04-05,40.61931488620535,38.75517904592783,25.07519191947217,50.90836837866595,5,76.13452233221138,11.004264445434965,0.6829471023159378,18.085051892894008,18.2420838697701,32.469449770243585,94.83868577558695
2021-04-06,25.510238957048266,40.935067927669785,34.02112596236451,70.27928063679926,9,47.170011747829456,10.172485141459074,0.8115833703907108,21.398303007622633,17.004441624722016,37.86176834209919,88.50501814016627
2021-04-07,26.26373963000627,41.67860373959324,18.79605053993078,56.194193979026586,19,30.741683336568645,9.78427528450406,0.7715055797402075,21.96699498270259,15.305733786208668,37.12020248525808,74.92265164013837
2021-04-08,20.843947663022355,57.97855100260417,22.28480790350732,43.12561473392566,16,71.34690472921127,11.234676990635819,0.7463683969540399,21.03348989409189,17.238026853453505,29.89336873509967,80.96504621970027
2021-04-09,34.28508485199879,52.47875193288687,28.17016016745385,64.6043362224956,16,55.532564560510416,9.763953226123101,0.7074684789439194,21.977862961071803,19.533686364205312,46.955353406217114,76.1198095050697
2021-04-10,43.51108028322452,29.399546750101152,20.969245422221576,79.9530912772257,16,29.766748863779327,10.002500649617632,0.7269177440428298,18.45420310872109,18.481650915979138,42.665031158047235,90.07321137402256
2021-04-11,27.3562420056409,33.32501349990834,28.545986775631384,44.83033212147761,15,37.20436220321678,9.058811106603137,0.7052208886363387,16.74555282200521,21.19490965350408,32.83277978627601,90.09017411517084
2021-04-12,29.889036696210766,59.85078456325503,23.52649376757409,52.496706807566646,8,44.39113796258897,8.695157354646,0.5948088630022113,17.96735754273443,21.297256651979865,37.834550956894574,85.98537752814899
2021-04-13,30.1684270123592,42.28960398647901,21.58189434788206,72.63372791038188,19,36.76641001426937,10.962757877939456,0.8251454490934867,24.08438571154885,15.985634964705854,39.3296135779823,94.53539125883428
2021-04-14,46.0733555148295,38.86108843002606,15.815859005516968,56.7272396022523,13,53.87772142848185,9.38595967773026,0.7178936315949469,20.544527552611825,18.054168851706127,27.836463335436605,95.0217141491217
2021-04-15,23.58796611396121,55.04874179862168,20.940739789388267,66.84429890720232,11,33.10220335376603,10.877393637149542,0.8394776823450033,17.143849021984984,21.20117931796507,45.965606182384576,91.1723973036635
2021-04-16,31.501941852377342,43.72986957402272,22.86333192654269,42.330691296055846,18,66.5996901222683,10.29871550183792,0.6971137722050911,21.335959719340455,20.231975853926176,45.73348662302789,97.45784715308848
2021-04-17,30.789807236760776,29.02510975888085,25.492531975759043,54.07835021536495,14,48.87316944252056,11.492189233110283,0.819094817192617,17.163353142243313,15.885148686846774,44.995002267177455,92.43925398782307
2021-04-18,30.959116876005567,44.35063499501895,18.19020025684653,64.16408398411608,17,74.22418185749609,9.802619468924938,0.9259493185181764,23.70702223096931,22.192773022027957,33.95338783133478,82.57752893825501
2021-04-19,21.395548786598336,54.79273036211717,34.874725253006844,60.01903636040005,18,33.12741551655444,10.646828736187974,0.7992860941566444,19.808934360125768,20.970309837104363,44.56787629005905,93.50390692441883
2021-04-20,22.033791307567466,46.37615130439792,30.337747496115465,63.59851608259869,14,41.96356575185952,11.046945025080396,0.964040385966056,21.038229767913716,19.350921764586555,34.159467850689744,85.70200939901363
2021-04-21,49.373412549351286,28.93220974043794,28.46938568236329,72.87858568374196,5,64.71632722670171,10.654377185717417,0.9416886112938732,21.81079777043618,15.78943431558561,35.383895041685726,96.23373293245216
2021-04-22,40.6673170228801,39.44161238436402,34.766916853065446,45.07974330044852,14,96.30783402938069,10.06553385837619,0.8868147254120189,20.81025496337084,18.70728490273799,42.72345215538357,87.72093748152842
2021-04-23,34.48657750792831,52.89257357676978,27.70319060857298,42.894333771952034,14,62.8231990774218,11.282328658277194,0.8473275928100495,17.709430073824265,17.242942560765236,41.17328721866331,91.60603925391095
2021-04-24,33.01058465009176,40.195433568661926,27.188413523383968,63.71481653173609,9,69.15628768367446,10.02159260357306,0.6772987654969648,21.87296384100834,20.298662695504987,41.0767171640459,110.32405104171349
2021-04-25,49.32276266004436,26.63808354054109,31.98281680834525,55.11548334296549,9,28.426285971969484,11.996640783243656,0.7592888963789814,20.944709583660632,19.116069150282986,32.261537981313474,90.06637728238967
2021-04-26,39.939265675074,58.833436619961255,22.34352597990546,50.58506447171904,19,82.99839632373454,8.508692830928485,0.8184587844762378,16.127075248299413,19.160448487279954,51.22049600112995,102.46970589665423
2021-04-27,25.42683236234697,57.66671781778222,22.961201805702785,78.41332767851243,14,41.14397088162353,11.073540891294446,0.7994877107535127,20.821205543587602,20.20423995231201,35.801275851472155,105.6226483192892
2021-04-28,48.72258336073367,56.23875387699127,34.56323692466271,71.642029235412,17,25.277795439652344,10.357535210167716,0.806250635433668,17.401036134670612,13.596913391192523,37.42925487962345,101.16153644870278
